Seq_number	VP.COMB.T1.01.S1.L001	VP.COMB.T1.02.S2.L001	VP.COMB.T1.03.S3.L001	VP.COMB.T1.04.S4.L001	VP.COMB.T1.05.S5.L001	VP.COMB.T1.06.S6.L001	VP.COMB.T1.07.S7.L001	VP.COMB.T1.08.S8.L001	VP.COMB.T1.09.S9.L001	VP.COMB.T1.10.S10.L001	VP.COMB.T1.11.S11.L001	VP.COMB.T1.12.S12.L001	VP.COMB.T1.13.S13.L001	VP.COMB.T1.14.S14.L001	VP.COMB.T1.15.S15.L001	VP.COMB.T1.16.S16.L001	VP.COMB.T1.17.S17.L001	VP.COMB.T1.18.S18.L001	VP.COMB.T1.19.S19.L001	VP.COMB.T1.20.S20.L001	VP.COMB.T1.21.S21.L001	VP.COMB.T1.22.S22.L001	VP.COMB.T1.23.S23.L001	VP.COMB.T1.24.S24.L001	VP.COMB.T1.25.S25.L001	VP.COMB.T1.26.S26.L001	VP.COMB.T1.27.S27.L001	VP.COMB.T1.28.S28.L001	VP.COMB.T1.29.S29.L001	VP.COMB.T1.30.S30.L001	VP.COMB.T1.31.S31.L001	VP.COMB.T2.01.S32.L001	VP.COMB.T2.02.S33.L001	VP.COMB.T2.03.S34.L001	VP.COMB.T2.04.S35.L001	VP.COMB.T2.05.S36.L001	VP.COMB.T2.06.S37.L001	VP.COMB.T2.07.S38.L001	VP.COMB.T2.08.S39.L001	VP.COMB.T2.09.S40.L001	VP.COMB.T2.10.S41.L001	VP.COMB.T2.11.S42.L001	VP.COMB.T2.12.S43.L001	VP.COMB.T2.13.S44.L001	VP.COMB.T2.14.S45.L001	VP.COMB.T2.15.S46.L001	VP.COMB.T2.16.S47.L001	VP.COMB.T2.17.S48.L001	VP.COMB.T2.18.S49.L001	VP.COMB.T2.19.S50.L001	VP.COMB.T2.20.S51.L001	VP.COMB.T2.21.S52.L001	VP.COMB.T2.22.S53.L001	VP.COMB.T2.23.S54.L001	VP.COMB.T2.24.S55.L001	VP.COMB.T2.25.S56.L001	VP.COMB.T2.26.S57.L001	VP.COMB.T2.27.S58.L001	VP.COMB.T2.28.S59.L001	VP.COMB.T3.01.S60.L001	VP.COMB.T3.02.S61.L001	VP.COMB.T3.03.S62.L001	VP.COMB.T3.04.S63.L001	VP.COMB.T3.05.S64.L001	VP.COMB.T3.06.S65.L001	VP.COMB.T3.07.S66.L001	VP.COMB.T3.08.S67.L001	VP.COMB.T3.09.S68.L001	VP.COMB.T3.10.S69.L001	VP.COMB.T3.11.S70.L001	VP.COMB.T3.12.S71.L001	VP.COMB.T3.13.S72.L001	VP.COMB.T3.14.S73.L001	VP.COMB.T3.15.S74.L001	VP.COMB.T3.16.S75.L001	VP.COMB.T3.17.S76.L001	VP.COMB.T3.18.S77.L001	VP.COMB.T3.19.S78.L001	VP.COMB.T3.20.S79.L001	VP.COMB.T3.21.S80.L001	VP.COMB.T3.22.S81.L001	VP.COMB.T3.23.S82.L001	VP.COMB.T3.24.S83.L001	VP.COMB.T3.25.S84.L001	VP.COMB.T3.26.S85.L001	VP.COMB.T3.27.S86.L001	VP.COMB.T3.28.S87.L001	VP.COMB.T3.29.S88.L001	VP.COMB.T3.30.S89.L001	VP.COMB.T3.31.S90.L001	VP.COMB.T3.32.S91.L001	VP.COMB.T3.33.S92.L001	VP.COMB.T3.34.S93.L001	sum.taxonomy
reverse_vp1_Metazoa_16S_20	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Chordata;Amphibia;Anura;;;
reverse_vp1_Metazoa_16S_32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	Eukaryota;Chordata;Amphibia;Anura;;;
reverse_vp1_Metazoa_16S_42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	Eukaryota;Chordata;Amphibia;Anura;;;
reverse_vp1_Metazoa_16S_43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Eukaryota;Chordata;Amphibia;Anura;;;
reverse_vp1_Metazoa_16S_46	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Eukaryota;Chordata;Amphibia;Anura;;;
reverse_vp1_Metazoa_16S_64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Chordata;Amphibia;Anura;;;
reverse_vp1_Metazoa_16S_68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Chordata;Amphibia;Anura;;;
reverse_vp1_Metazoa_16S_69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Chordata;Amphibia;Anura;;;
reverse_vp1_Metazoa_16S_74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Eukaryota;Chordata;Amphibia;Anura;;;
merged_vp1_Metazoa_16S_521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	Eukaryota;Chordata;;;;;
merged_vp1_Metazoa_16S_664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Chlorophyta;Mamiellophyceae;Monomastigales;Monomastigaceae;Monomastix;
merged_vp1_Metazoa_16S_649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Chlorophyta;Chlorophyceae;Sphaeropleales;Hydrodictyaceae;;
merged_vp1_Metazoa_16S_723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	Eukaryota;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadaceae;Chlamydomonas;Chlamydomonas reinhardtii
merged_vp1_Metazoa_16S_481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadaceae;Chlamydomonas;Chlamydomonas mexicana
merged_vp1_Metazoa_16S_390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	Eukaryota;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadaceae;Chlamydomonas;
merged_vp1_Metazoa_16S_653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadaceae;Chlamydomonas;
merged_vp1_Metazoa_16S_346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	3	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Chlorophyta;Chlorophyceae;Chlamydomonadales;;;
merged_vp1_Metazoa_16S_686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;Crepidacanthidae;Crepidacantha;Crepidacantha crinispina
merged_vp1_Metazoa_16S_556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;;;
forward_vp1_Metazoa_16S_18	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	16	3	0	0	2	0	0	0	0	6	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Ostracoda;Podocopida;Cyprididae;Eucypris;Eucypris virens
forward_vp1_Metazoa_16S_421	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Ostracoda;Podocopida;Cyprididae;Eucypris;Eucypris virens
forward_vp1_Metazoa_16S_527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Ostracoda;Podocopida;Cyprididae;Eucypris;Eucypris virens
merged_vp1_Metazoa_16S_16	0	504	0	0	0	6	0	0	0	0	146	0	0	0	0	0	0	139	371	0	0	469	0	0	0	0	63	0	0	0	0	28	3674	0	0	0	324	0	0	0	0	3919	0	0	0	0	0	0	17238	5734	0	0	1629	241	0	0	546	4282	0	0	2801	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	2602	2087	0	0	1932	0	0	0	23	2680	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Ostracoda;Podocopida;Cyprididae;Eucypris;Eucypris virens
merged_vp1_Metazoa_16S_292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Ostracoda;Podocopida;Cyprididae;Eucypris;Eucypris virens
merged_vp1_Metazoa_16S_314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Ostracoda;Podocopida;Cyprididae;Eucypris;Eucypris virens
merged_vp1_Metazoa_16S_360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Ostracoda;Podocopida;Cyprididae;Eucypris;Eucypris virens
merged_vp1_Metazoa_16S_396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Ostracoda;Podocopida;Cyprididae;Eucypris;Eucypris virens
merged_vp1_Metazoa_16S_695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Ostracoda;Podocopida;Cyprididae;Eucypris;Eucypris virens
reverse_vp1_Metazoa_16S_29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Ostracoda;Podocopida;Cyprididae;Eucypris;Eucypris virens
reverse_vp1_Metazoa_16S_66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Ostracoda;Podocopida;Cyprididae;Eucypris;Eucypris virens
forward_vp1_Metazoa_16S_89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	Eukaryota;Arthropoda;Ostracoda;Podocopida;Cyprididae;;
merged_vp1_Metazoa_16S_526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Ostracoda;Podocopida;Candonidae;Candona;Candona orbiculata
forward_vp1_Metazoa_16S_5	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	23	2	1	1	0	1	0	0	1	13	0	0	0	0	0	4	8	0	0	1	1	0	0	0	6	0	5	0	4	0	0	19	2	0	4	1	1	0	1	3	4	4	0	190	7	0	1	1	0	0	1	0	26	0	1	1	1	0	0	13	21	0	71	7	1	0	0	8	10	2	2	0	0	0	0	3	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp1_Metazoa_16S_23	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	15	2	0	0	0	0	0	0	0	0	0	2	0	0	0	1	3	2	0	4	0	0	0	1	2	1	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp1_Metazoa_16S_68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp1_Metazoa_16S_86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp1_Metazoa_16S_95	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp1_Metazoa_16S_135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp1_Metazoa_16S_201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp1_Metazoa_16S_225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp1_Metazoa_16S_341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp1_Metazoa_16S_349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp1_Metazoa_16S_357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp1_Metazoa_16S_358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp1_Metazoa_16S_476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp1_Metazoa_16S_492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp1_Metazoa_16S_506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp1_Metazoa_16S_523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp1_Metazoa_16S_524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp1_Metazoa_16S_525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
